-89.000000,0.553673,-4.413059,6.607424,-2.995518,1.423609,2.974042,
-84.000000,0.596319,-5.230361,6.784520,-2.735072,2.595078,2.975631,
-98.300000,0.596892,-5.028492,7.065371,-0.494738,0.789961,-0.182142,
-92.600000,0.596110,-4.442136,6.607472,-3.017168,1.418055,2.975378,
-95.000000,0.595809,-5.672403,7.416220,-2.774436,2.984168,2.994266,
-83.600000,0.596173,-2.696652,6.607424,-2.995518,1.423609,2.974042,
-74.300000,0.595678,-5.468543,7.257932,-2.435656,1.993956,2.974341,
-98.000000,0.596050,-5.447259,7.282220,-2.542819,0.903220,2.987088,
-97.600000,0.596254,-4.375075,6.607340,-2.967945,1.428112,2.972992,
-82.600000,0.596105,-4.407417,7.964943,-1.991700,-2.698297,2.976093,
-82.900000,0.596173,-4.413059,6.607424,-2.995518,1.423609,1.799696,
-97.100000,0.596291,-5.462402,6.747175,-2.238965,2.273166,2.991709,
-82.600000,0.597133,-3.709961,6.872004,-1.709424,1.335076,0.651247,
-98.000000,0.596206,-4.440851,6.607421,-2.976614,1.430631,2.973995,
-81.400000,0.596189,-4.121608,6.224496,-2.462398,1.573549,2.988865,
-95.300000,0.596173,-4.413059,6.607424,-2.995518,1.423609,0.910141,
-87.800000,0.596161,-3.923578,7.357632,-3.020100,2.508807,2.963647,
-88.100000,0.595854,-4.276503,6.750914,-1.227180,1.155849,1.299595,
-87.700000,0.596081,-4.454829,6.607462,-2.995016,1.420952,2.974551,
-96.700000,0.595844,-4.673642,7.942922,-2.768527,2.207010,2.978352,
-95.800000,0.600000,-4.413059,6.607424,-2.995518,1.423609,2.974042,
-98.500000,0.595958,-6.022677,6.355832,-3.007534,0.834275,2.989655,
-96.000000,0.596439,-5.568476,6.932533,-1.661214,0.973212,-0.628621,
-74.100000,0.596130,-4.374195,6.607389,-3.010390,1.421880,2.974316,
-97.100000,0.596179,-4.681308,7.933328,-2.383253,-2.021942,2.994419,
-91.500000,0.596173,-4.413059,5.439319,-2.995518,1.423609,2.974042,
-93.200000,0.595911,-6.059857,5.994509,-3.028305,0.494200,2.995639,
-98.100000,0.596409,-4.314267,6.926381,-2.080984,1.373283,2.985930,
